<http://www.wikidata.org/entity/Q327757> 5 "super-Earth"@en . 
<http://www.wikidata.org/entity/Q3273292> 5 "professional degree"@en . 
<http://www.wikidata.org/entity/Q3267791> 5 "pressure system"@en . 
<http://www.wikidata.org/entity/Q326128> 5 "Germanisation"@en . 
<http://www.wikidata.org/entity/Q325944> 5 "texture"@en . 
<http://www.wikidata.org/entity/Q325017> 5 "causewayed enclosure"@en . 
<http://www.wikidata.org/entity/Q3237872> 5 "fundamental rights"@en . 
<http://www.wikidata.org/entity/Q3225305> 5 "Swedish Open"@en . 
<http://www.wikidata.org/entity/Q322348> 5 "arms race"@en . 
<http://www.wikidata.org/entity/Q3217027> 5 "land grant"@en . 
<http://www.wikidata.org/entity/Q3201456> 5 "metropolitan area of Mexico"@en . 
<http://www.wikidata.org/entity/Q31989> 5 "English-based creole languages"@en . 
<http://www.wikidata.org/entity/Q3198418> 5 "K\u014Dk\u016Btai"@en . 
<http://www.wikidata.org/entity/Q319440> 5 "syncline"@en . 
<http://www.wikidata.org/entity/Q3173909> 5 "Minbari"@en . 
<http://www.wikidata.org/entity/Q3153309> 5 "reference atmospheric model"@en . 
<http://www.wikidata.org/entity/Q31532> 5 "farm team"@en . 
<http://www.wikidata.org/entity/Q3143146> 5 "Famous Idaho Potato Bowl"@en . 
<http://www.wikidata.org/entity/Q3130655> 5 "Haarlem Baseball Week"@en . 
<http://www.wikidata.org/entity/Q3126700> 5 "handball at the African Games"@en . 
<http://www.wikidata.org/entity/Q312461> 5 "terra nullius"@en . 
<http://www.wikidata.org/entity/Q3123011> 5 "cultural genocide"@en . 
<http://www.wikidata.org/entity/Q3117934> 5 "special orthogonal group"@en . 
<http://www.wikidata.org/entity/Q3115609> 5 "toroidal graph"@en . 
<http://www.wikidata.org/entity/Q3113739> 5 "Super 8 Classic"@en . 
<http://www.wikidata.org/entity/Q3112083> 5 "Cabinet of Malta"@en . 
<http://www.wikidata.org/entity/Q309314> 5 "quantity"@en . 
<http://www.wikidata.org/entity/Q30875240> 5 "UEFA European Championship official match ball"@en . 
<http://www.wikidata.org/entity/Q3085683> 5 "planning region of Latvia"@en . 
<http://www.wikidata.org/entity/Q30716008> 5 "coast guard academy"@en . 
<http://www.wikidata.org/entity/Q30645601> 5 "General Tire 200"@en . 
<http://www.wikidata.org/entity/Q3062261> 5 "online exhibition"@en . 
<http://www.wikidata.org/entity/Q3053337> 5 "employer"@en . 
<http://www.wikidata.org/entity/Q3034855> 5 "asymmetric graph"@en . 
<http://www.wikidata.org/entity/Q30325538> 5 "Asian Rowing Championships"@en . 
<http://www.wikidata.org/entity/Q30324237> 5 "Scientology front groups"@en . 
<http://www.wikidata.org/entity/Q3032103> 5 "district of Colombia"@en . 
<http://www.wikidata.org/entity/Q3029797> 5 "cider apple"@en . 
<http://www.wikidata.org/entity/Q3020761> 5 "Japanese invasion money"@en . 
<http://www.wikidata.org/entity/Q3008386> 5 "cycling at the African Games"@en . 
<http://www.wikidata.org/entity/Q299714> 5 "OTB Open"@en . 
<http://www.wikidata.org/entity/Q299491> 5 "SA Tennis Open"@en . 
<http://www.wikidata.org/entity/Q299475> 5 "ATP Itaparica"@en . 
<http://www.wikidata.org/entity/Q2992127> 5 "civil service examination"@en . 
<http://www.wikidata.org/entity/Q2986369> 5 "semiconductor industry"@en . 
<http://www.wikidata.org/entity/Q2976606> 5 "phylogenetic nomenclature"@en . 
<http://www.wikidata.org/entity/Q2973184> 5 "simulator ride"@en . 
<http://www.wikidata.org/entity/Q2962906> 5 "water horse"@en . 
<http://www.wikidata.org/entity/Q29530429> 5 "roundup"@en . 
<http://www.wikidata.org/entity/Q2936646> 5 "township of Canada"@en . 
<http://www.wikidata.org/entity/Q2932382> 5 "Cabinet of Tuvalu"@en . 
<http://www.wikidata.org/entity/Q2923673> 5 "branch"@en . 
<http://www.wikidata.org/entity/Q2920921> 5 "management"@en . 
<http://www.wikidata.org/entity/Q2919223> 5 "medical model"@en . 
<http://www.wikidata.org/entity/Q2910779> 5 "Laws and customs of the Land of Israel in Judaism"@en . 
<http://www.wikidata.org/entity/Q2909653> 5 "explosive cyclogenesis"@en . 
<http://www.wikidata.org/entity/Q2900145> 5 "voorcompagnie"@en . 
<http://www.wikidata.org/entity/Q2898326> 5 "fast casual restaurant"@en . 
<http://www.wikidata.org/entity/Q28951811> 5 "ring system"@en . 
<http://www.wikidata.org/entity/Q28942> 5 "town privileges"@en . 
<http://www.wikidata.org/entity/Q28877> 5 "good/s"@en . 
<http://www.wikidata.org/entity/Q2875704> 5 "fixed-wing aircraft"@en . 
<http://www.wikidata.org/entity/Q2869380> 5 "Atlanta WCT"@en . 
<http://www.wikidata.org/entity/Q2863> 5 "eau de cologne"@en . 
<http://www.wikidata.org/entity/Q286228> 5 "Independent Administrative Institution"@en . 
<http://www.wikidata.org/entity/Q2860136> 5 "Chinese school"@en . 
<http://www.wikidata.org/entity/Q2856464> 5 "Canary Wharf Squash Classic"@en . 
<http://www.wikidata.org/entity/Q2856460> 5 "Motor City Open"@en . 
<http://www.wikidata.org/entity/Q28531230> 5 "third-person pronoun"@en . 
<http://www.wikidata.org/entity/Q284578> 5 "small nuclear RNA"@en . 
<http://www.wikidata.org/entity/Q28456493> 5 "independent tank battalion"@en . 
<http://www.wikidata.org/entity/Q2845269> 5 "disk space analyzer"@en . 
<http://www.wikidata.org/entity/Q2835898> 5 "distributed algorithm"@en . 
<http://www.wikidata.org/entity/Q282939> 5 "scene"@en . 
<http://www.wikidata.org/entity/Q28229160> 5 "General Tire 100 at The Glen"@en . 
<http://www.wikidata.org/entity/Q282283> 5 "prediction market"@en . 
<http://www.wikidata.org/entity/Q2818070> 5 "4 Hours of Portim\u00E3o"@en . 
<http://www.wikidata.org/entity/Q28154150> 5 "National Research and Development Agency"@en . 
<http://www.wikidata.org/entity/Q2815206> 5 "El Gouna International"@en . 
<http://www.wikidata.org/entity/Q28134320> 5 "community museum"@en . 
<http://www.wikidata.org/entity/Q280741> 5 "FIBA Women's Asia Cup"@en . 
<http://www.wikidata.org/entity/Q2807389> 5 "Bathurst 12 Hour"@en . 
<http://www.wikidata.org/entity/Q2791298> 5 "Wing Coaster"@en . 
<http://www.wikidata.org/entity/Q278784> 5 "district heating"@en . 
<http://www.wikidata.org/entity/Q278697> 5 "Inns of Court"@en . 
<http://www.wikidata.org/entity/Q2784317> 5 "yaoguai"@en . 
<http://www.wikidata.org/entity/Q2763> 5 "The Holocaust"@en . 
<http://www.wikidata.org/entity/Q27627826> 5 "separation barrier"@en . 
<http://www.wikidata.org/entity/Q276099> 5 "research and development"@en . 
<http://www.wikidata.org/entity/Q2742711> 5 "graph distance"@en . 
<http://www.wikidata.org/entity/Q273623> 5 "radio broadcasting"@en . 
<http://www.wikidata.org/entity/Q2733083> 5 "n\u00E9v\u00E9"@en . 
<http://www.wikidata.org/entity/Q27267358> 5 "Africa Men's and Women's Team Badminton Championships"@en . 
<http://www.wikidata.org/entity/Q27230592> 5 "New York ePrix"@en . 
<http://www.wikidata.org/entity/Q2720142> 5 "constitutional convention"@en . 
<http://www.wikidata.org/entity/Q272002> 5 "foodborne illness"@en . 
<http://www.wikidata.org/entity/Q2711829> 5 "submarine aircraft carrier"@en . 
<http://www.wikidata.org/entity/Q27084> 5 "parts-per notation"@en . 
<http://www.wikidata.org/entity/Q2691275> 5 "honor killing"@en . 
<http://www.wikidata.org/entity/Q2666693> 5 "Research Unix"@en . 
<http://www.wikidata.org/entity/Q2663913> 5 "PLA theater command"@en . 
<http://www.wikidata.org/entity/Q266332> 5 "compulsive behavior"@en . 
<http://www.wikidata.org/entity/Q2662247> 5 "deer park"@en . 
<http://www.wikidata.org/entity/Q265868> 5 "bone"@en . 
<http://www.wikidata.org/entity/Q26473> 5 "Gregorian chant"@en . 
<http://www.wikidata.org/entity/Q2640520> 5 "uradel"@en . 
<http://www.wikidata.org/entity/Q2625603> 5 "population"@en . 
<http://www.wikidata.org/entity/Q2617766> 5 "speed skating rink"@en . 
<http://www.wikidata.org/entity/Q2616055> 5 "Aberto de S\u00E3o Paulo"@en . 
<http://www.wikidata.org/entity/Q2613048> 5 "Hydrogen Line Spectrum"@en . 
<http://www.wikidata.org/entity/Q261197> 5 "monologue"@en . 
<http://www.wikidata.org/entity/Q2601788> 5 "votive offering"@en . 
<http://www.wikidata.org/entity/Q2586717> 5 "Regional State Administrative Agency"@en . 
<http://www.wikidata.org/entity/Q256752> 5 "hammer mill"@en . 
<http://www.wikidata.org/entity/Q25652192> 5 "list of poems"@en . 
<http://www.wikidata.org/entity/Q25619> 5 "Daryal radar"@en . 
<http://www.wikidata.org/entity/Q2560551> 5 "vassal and tributary state of the Ottoman Empire"@en . 
<http://www.wikidata.org/entity/Q255615> 5 "code-switching"@en . 
<http://www.wikidata.org/entity/Q25476356> 5 "death in custody"@en . 
<http://www.wikidata.org/entity/Q25468850> 5 "Badminton Asia Men's and Women's Team Badminton Championships"@en . 
<http://www.wikidata.org/entity/Q25438451> 5 "trope"@en . 
<http://www.wikidata.org/entity/Q25386892> 5 "Entanglement measure"@en . 
<http://www.wikidata.org/entity/Q2537829> 5 "winged horse"@en . 
<http://www.wikidata.org/entity/Q2537745> 5 "Cali Open"@en . 
<http://www.wikidata.org/entity/Q2537162> 5 "WHA amateur draft"@en . 
<http://www.wikidata.org/entity/Q2532278> 5 "representative assembly"@en . 
<http://www.wikidata.org/entity/Q2514663> 5 "worship"@en . 
<http://www.wikidata.org/entity/Q2504435> 5 "farm-to-market road"@en . 
<http://www.wikidata.org/entity/Q25040717> 5 "African-American business"@en . 
<http://www.wikidata.org/entity/Q24949989> 5 "Zonal Council"@en . 
<http://www.wikidata.org/entity/Q24911704> 5 "Zhengzhou Open"@en . 
<http://www.wikidata.org/entity/Q24887135> 5 "radio time signal broadcast"@en . 
<http://www.wikidata.org/entity/Q2466889> 5 "hydraulic structure"@en . 
<http://www.wikidata.org/entity/Q2466103> 5 "guard ship"@en . 
<http://www.wikidata.org/entity/Q246593> 5 "cryptographic primitive"@en . 
<http://www.wikidata.org/entity/Q2465314> 5 "Critics' Choice Television Award"@en . 
<http://www.wikidata.org/entity/Q245025> 5 "middle name"@en . 
<http://www.wikidata.org/entity/Q2448217> 5 "coach of the year award"@en . 
<http://www.wikidata.org/entity/Q244793> 5 "twin cities"@en . 
<http://www.wikidata.org/entity/Q2446710> 5 "traveling theater"@en . 
<http://www.wikidata.org/entity/Q244381> 5 "microstate"@en . 
<http://www.wikidata.org/entity/Q2432431> 5 "ceremonial mace"@en . 
<http://www.wikidata.org/entity/Q242663> 5 "Oread"@en . 
<http://www.wikidata.org/entity/Q242412> 5 "mobilization"@en . 
<http://www.wikidata.org/entity/Q241741> 5 "wildlife"@en . 
<http://www.wikidata.org/entity/Q241365> 5 "music recording sales certification"@en . 
<http://www.wikidata.org/entity/Q241284> 5 "geosphere"@en . 
<http://www.wikidata.org/entity/Q24039282> 5 "Worcestershire County Council election"@en . 
<http://www.wikidata.org/entity/Q24039278> 5 "Council of the Isles of Scilly election"@en . 
<http://www.wikidata.org/entity/Q24039277> 5 "Central Bedfordshire Council election"@en . 
<http://www.wikidata.org/entity/Q24039272> 5 "Nottingham City Council election"@en . 
<http://www.wikidata.org/entity/Q24039271> 5 "South Holland District Council election"@en . 
<http://www.wikidata.org/entity/Q2397164> 5 "judicial police"@en . 
<http://www.wikidata.org/entity/Q2394700> 5 "polyhedral compound"@en . 
<http://www.wikidata.org/entity/Q2392270> 5 "anti-spam techniques"@en . 
<http://www.wikidata.org/entity/Q2390570> 5 "trombone concerto"@en . 
<http://www.wikidata.org/entity/Q23905068> 5 "wildlife refuge of Brazil"@en . 
<http://www.wikidata.org/entity/Q2383811> 5 "office supply"@en . 
<http://www.wikidata.org/entity/Q23808584> 5 "kickboxing organization"@en . 
<http://www.wikidata.org/entity/Q2380447> 5 "badminton at the South Asian Games"@en . 
<http://www.wikidata.org/entity/Q23786> 5 "eye color"@en . 
<http://www.wikidata.org/entity/Q2378505> 5 "promoter"@en . 
<http://www.wikidata.org/entity/Q23653> 5 "anthology series"@en . 
<http://www.wikidata.org/entity/Q2364254> 5 "Grand Prix Elsy Jacobs"@en . 
<http://www.wikidata.org/entity/Q23581538> 5 "undersea mountain range"@en . 
<http://www.wikidata.org/entity/Q235799> 5 "cyborg"@en . 
<http://www.wikidata.org/entity/Q235536> 5 "incertae sedis"@en . 
<http://www.wikidata.org/entity/Q2353049> 5 "firebombing"@en . 
<http://www.wikidata.org/entity/Q2349394> 5 "Virtual learning environment"@en . 
<http://www.wikidata.org/entity/Q2318940> 5 "superbubble"@en . 
<http://www.wikidata.org/entity/Q2305012> 5 "Guards unit"@en . 
<http://www.wikidata.org/entity/Q2304081> 5 "courtesy title"@en . 
<http://www.wikidata.org/entity/Q230262> 5 "Plucked string instrument"@en . 
<http://www.wikidata.org/entity/Q23008367> 5 "reference point"@en . 
<http://www.wikidata.org/entity/Q230052> 5 "tongue-twister"@en . 
<http://www.wikidata.org/entity/Q2296548> 5 "radio programming"@en . 
<http://www.wikidata.org/entity/Q228502> 5 "access control"@en . 
<http://www.wikidata.org/entity/Q228039> 5 "lock"@en . 
<http://www.wikidata.org/entity/Q22702> 5 "book burning"@en . 
<http://www.wikidata.org/entity/Q2266066> 5 "individual time trial"@en . 
<http://www.wikidata.org/entity/Q2265397> 5 "NBA Playoffs"@en . 
<http://www.wikidata.org/entity/Q22645> 5 "smartphone"@en . 
<http://www.wikidata.org/entity/Q2261752> 5 "volcanic pipe"@en . 
<http://www.wikidata.org/entity/Q2258474> 5 "Catholic doctrine"@en . 
<http://www.wikidata.org/entity/Q2257348> 5 "grammar checker"@en . 
<http://www.wikidata.org/entity/Q2243831> 5 "writing style"@en . 
<http://www.wikidata.org/entity/Q2242136> 5 "animal mummy"@en . 
<http://www.wikidata.org/entity/Q223625> 5 "curfew"@en . 
<http://www.wikidata.org/entity/Q221810> 5 "anti-discrimination law"@en . 
<http://www.wikidata.org/entity/Q221329> 5 "avionics"@en . 
<http://www.wikidata.org/entity/Q220792> 5 "NUTS statistical regions of Latvia"@en . 
<http://www.wikidata.org/entity/Q2200342> 5 "British Empire Trophy"@en . 
<http://www.wikidata.org/entity/Q2198291> 5 "Belgian Athletics Championships"@en . 
<http://www.wikidata.org/entity/Q219261> 5 "CAF Champions League"@en . 
<http://www.wikidata.org/entity/Q21683788> 5 "city god temple"@en . 
<http://www.wikidata.org/entity/Q216158> 5 "expansion card"@en . 
<http://www.wikidata.org/entity/Q215754> 5 "energy drink"@en . 
<http://www.wikidata.org/entity/Q2152583> 5 "rowing at the Summer Paralympics"@en . 
<http://www.wikidata.org/entity/Q215084> 5 "analytic function"@en . 
<http://www.wikidata.org/entity/Q2144663> 5 "gun laws and policy"@en . 
<http://www.wikidata.org/entity/Q2144402> 5 "renovation"@en . 
<http://www.wikidata.org/entity/Q2144042> 5 "process engineering"@en . 
<http://www.wikidata.org/entity/Q2143039> 5 "fissure vent"@en . 
<http://www.wikidata.org/entity/Q2141106> 5 "email filtering"@en . 
<http://www.wikidata.org/entity/Q2138304> 5 "regional geology"@en . 
<http://www.wikidata.org/entity/Q213142> 5 "shilling"@en . 
<http://www.wikidata.org/entity/Q2125867> 5 "radio documentary"@en . 
<http://www.wikidata.org/entity/Q212136> 5 "horst"@en . 
<http://www.wikidata.org/entity/Q211439> 5 "fodder"@en . 
<http://www.wikidata.org/entity/Q211258> 5 "deva"@en . 
<http://www.wikidata.org/entity/Q21093833> 5 "Tour of California - women"@en . 
<http://www.wikidata.org/entity/Q209815> 5 "oral tradition"@en . 
<http://www.wikidata.org/entity/Q209726> 5 "Marquess"@en . 
<http://www.wikidata.org/entity/Q2097208> 5 "transculturation"@en . 
<http://www.wikidata.org/entity/Q2095173> 5 "jam band"@en . 
<http://www.wikidata.org/entity/Q2091262> 5 "region of Singapore"@en . 
<http://www.wikidata.org/entity/Q20828805> 5 "sprite"@en . 
<http://www.wikidata.org/entity/Q208173> 5 "Fender Stratocaster"@en . 
<http://www.wikidata.org/entity/Q207697> 5 "diorama"@en . 
<http://www.wikidata.org/entity/Q207391> 5 "Apollo asteroid"@en . 
<http://www.wikidata.org/entity/Q207264> 5 "Fermat number"@en . 
<http://www.wikidata.org/entity/Q2072049> 5 "yidam"@en . 
<http://www.wikidata.org/entity/Q206229> 5 "biomolecule"@en . 
<http://www.wikidata.org/entity/Q205299> 5 "paper size"@en . 
<http://www.wikidata.org/entity/Q2047938> 5 "adverse effect"@en . 
<http://www.wikidata.org/entity/Q2043034> 5 "wizard school in Harry Potter universe"@en . 
<http://www.wikidata.org/entity/Q2037281> 5 "Motocross of Nations"@en . 
<http://www.wikidata.org/entity/Q203607> 5 "guilder"@en . 
<http://www.wikidata.org/entity/Q2035494> 5 "half-elven"@en . 
<http://www.wikidata.org/entity/Q2026749> 5 "package format"@en . 
<http://www.wikidata.org/entity/Q2024454> 5 "Online Film Critics Society"@en . 
<http://www.wikidata.org/entity/Q202216> 5 "overseas department and region of France"@en . 
<http://www.wikidata.org/entity/Q20183727> 5 "Caen Grand Prix"@en . 
<http://www.wikidata.org/entity/Q20180822> 5 "concrete-face rock-fill dam"@en . 
<http://www.wikidata.org/entity/Q2006396> 5 "quadratic irrational"@en . 
<http://www.wikidata.org/entity/Q2002539> 5 "bureau de change"@en . 
<http://www.wikidata.org/entity/Q1995987> 5 "Suvorov military school"@en . 
<http://www.wikidata.org/entity/Q19847180> 5 "shade of green"@en . 
<http://www.wikidata.org/entity/Q1981896> 5 "invert error"@en . 
<http://www.wikidata.org/entity/Q19809> 5 "Christmas"@en . 
<http://www.wikidata.org/entity/Q19768> 5 "machine tool"@en . 
<http://www.wikidata.org/entity/Q19756> 5 "mangrove"@en . 
<http://www.wikidata.org/entity/Q1970932> 5 "underwater habitat"@en . 
<http://www.wikidata.org/entity/Q19598654> 5 "Platonic graph"@en . 
<http://www.wikidata.org/entity/Q1957758> 5 "integrable system"@en . 
<http://www.wikidata.org/entity/Q19576> 5 "wilaya"@en . 
<http://www.wikidata.org/entity/Q1956140> 5 "payment service provider"@en . 
<http://www.wikidata.org/entity/Q1956113> 5 "parent organization/unit"@en . 
<http://www.wikidata.org/entity/Q194236> 5 "separatism"@en . 
<http://www.wikidata.org/entity/Q1936090> 5 "Parlements"@en . 
<http://www.wikidata.org/entity/Q1934938> 5 "military advisor"@en . 
<http://www.wikidata.org/entity/Q193391> 5 "diplomat"@en . 
<http://www.wikidata.org/entity/Q1933634> 5 "snow"@en . 
<http://www.wikidata.org/entity/Q193321> 5 "Java virtual machine"@en . 
<http://www.wikidata.org/entity/Q1932812> 5 "reference rate"@en . 
<http://www.wikidata.org/entity/Q193181> 5 "observation"@en . 
<http://www.wikidata.org/entity/Q193145> 5 "animal migration"@en . 
<http://www.wikidata.org/entity/Q1931107> 5 "section"@en . 
<http://www.wikidata.org/entity/Q192771> 5 "drinking horn"@en . 
<http://www.wikidata.org/entity/Q192425> 5 "postcard"@en . 
<http://www.wikidata.org/entity/Q1922209> 5 "cannery"@en . 
<http://www.wikidata.org/entity/Q191865> 5 "Internet bot"@en . 
<http://www.wikidata.org/entity/Q1917749> 5 "Alsco 300"@en . 
<http://www.wikidata.org/entity/Q191072> 5 "cadastre"@en . 
<http://www.wikidata.org/entity/Q190426> 5 "magnetar"@en . 
<http://www.wikidata.org/entity/Q190147> 5 "anticline"@en . 
<http://www.wikidata.org/entity/Q1901234> 5 "market segment"@en . 
<http://www.wikidata.org/entity/Q189447> 5 "risk management"@en . 
<http://www.wikidata.org/entity/Q1893282> 5 "repertory theatre"@en . 
<http://www.wikidata.org/entity/Q188844> 5 "volunteering"@en . 
<http://www.wikidata.org/entity/Q1887569> 5 "sh\u014Den"@en . 
<http://www.wikidata.org/entity/Q18870689> 5 "aqueduct"@en . 
<http://www.wikidata.org/entity/Q188695> 5 "DirectX"@en . 
<http://www.wikidata.org/entity/Q188689> 5 "ultimatum"@en . 
<http://www.wikidata.org/entity/Q188460> 5 "natural resource"@en . 
<http://www.wikidata.org/entity/Q188298> 5 "turret clock"@en . 
<http://www.wikidata.org/entity/Q1880695> 5 "national identity"@en . 
<http://www.wikidata.org/entity/Q187916> 5 "horse racing"@en . 
<http://www.wikidata.org/entity/Q187909> 5 "agora"@en . 
<http://www.wikidata.org/entity/Q18786106> 5 "topology"@en . 
<http://www.wikidata.org/entity/Q1873096> 5 "M&M's 200"@en . 
<http://www.wikidata.org/entity/Q187126> 5 "glycoprotein"@en . 
<http://www.wikidata.org/entity/Q18683480> 5 "Tour de Yorkshire"@en . 
<http://www.wikidata.org/entity/Q1868335> 5 "power move"@en . 
<http://www.wikidata.org/entity/Q1868068> 5 "logistics hub"@en . 
<http://www.wikidata.org/entity/Q185565> 5 "hyperinflation"@en . 
<http://www.wikidata.org/entity/Q1852785> 5 "trench"@en . 
<http://www.wikidata.org/entity/Q1852267> 5 "Van Cliburn International Piano Competition"@en . 
<http://www.wikidata.org/entity/Q185203> 5 "transit of Venus"@en . 
<http://www.wikidata.org/entity/Q1850454> 5 "cosmetic palette"@en . 
<http://www.wikidata.org/entity/Q184900> 5 "line editor"@en . 
<http://www.wikidata.org/entity/Q1845> 5 "Bible"@en . 
<http://www.wikidata.org/entity/Q184246> 5 "moon of Pluto"@en . 
<http://www.wikidata.org/entity/Q18413540> 5 "WTA Elite Trophy"@en . 
<http://www.wikidata.org/entity/Q18384474> 5 "Pan-American Road Championships"@en . 
<http://www.wikidata.org/entity/Q18343839> 5 "geopolitical zone of Nigeria"@en . 
<http://www.wikidata.org/entity/Q18336> 5 "heraldry"@en . 
<http://www.wikidata.org/entity/Q18327520> 5 "numerical method in differential equations"@en . 
<http://www.wikidata.org/entity/Q183257> 5 "psychotherapy"@en . 
<http://www.wikidata.org/entity/Q182559> 5 "mermaid"@en . 
<http://www.wikidata.org/entity/Q182557> 5 "computational linguistics"@en . 
<http://www.wikidata.org/entity/Q1824710> 5 "lighter aboard ship"@en . 
<http://www.wikidata.org/entity/Q1822089> 5 "State Farm Women's Tennis Classic"@en . 
<http://www.wikidata.org/entity/Q181898> 5 "polymerization"@en . 
<http://www.wikidata.org/entity/Q1816217> 5 "Athens Trophy"@en . 
<http://www.wikidata.org/entity/Q180592> 5 "social philosophy"@en . 
<http://www.wikidata.org/entity/Q1797440> 5 "lean-to"@en . 
<http://www.wikidata.org/entity/Q179551> 5 "HTML element"@en . 
<http://www.wikidata.org/entity/Q179310> 5 "computing"@en . 
<http://www.wikidata.org/entity/Q1792401> 5 "Kunstgraben"@en . 
<http://www.wikidata.org/entity/Q179222> 5 "income tax"@en . 
<http://www.wikidata.org/entity/Q1788166> 5 "clubs"@en . 
<http://www.wikidata.org/entity/Q178692> 5 "crane"@en . 
<http://www.wikidata.org/entity/Q178470> 5 "netbook"@en . 
<http://www.wikidata.org/entity/Q1784109> 5 "straight-four engine"@en . 
<http://www.wikidata.org/entity/Q1783592> 5 "deep-submergence rescue vehicle"@en . 
<http://www.wikidata.org/entity/Q1781555> 5 "mediterranean tropical cyclone"@en . 
<http://www.wikidata.org/entity/Q1780133> 5 "commando"@en . 
<http://www.wikidata.org/entity/Q177826> 5 "clergy"@en . 
<http://www.wikidata.org/entity/Q1777515> 5 "junction"@en . 
<http://www.wikidata.org/entity/Q1773266> 5 "monetary system"@en . 
<http://www.wikidata.org/entity/Q177239> 5 "limit"@en . 
<http://www.wikidata.org/entity/Q176555> 5 "quantum computer"@en . 
<http://www.wikidata.org/entity/Q1763090> 5 "sentence"@en . 
<http://www.wikidata.org/entity/Q17625380> 5 "hierarchical classification"@en . 
<http://www.wikidata.org/entity/Q1762314> 5 "Danamon Open"@en . 
<http://www.wikidata.org/entity/Q1760545> 5 "XML editor"@en . 
<http://www.wikidata.org/entity/Q1756711> 5 "video rental shop"@en . 
<http://www.wikidata.org/entity/Q175208> 5 "biotope"@en . 
<http://www.wikidata.org/entity/Q175122> 5 "terrestrial television"@en . 
<http://www.wikidata.org/entity/Q1748732> 5 "movie ranch"@en . 
<http://www.wikidata.org/entity/Q1746393> 5 "lifeboat"@en . 
<http://www.wikidata.org/entity/Q174219> 5 "paint"@en . 
<http://www.wikidata.org/entity/Q1738742> 5 "kenesa"@en . 
<http://www.wikidata.org/entity/Q173843> 5 "regency"@en . 
<http://www.wikidata.org/entity/Q173752> 5 "Rand Grand Prix"@en . 
<http://www.wikidata.org/entity/Q1726780> 5 "Los Angeles Times 500"@en . 
<http://www.wikidata.org/entity/Q172378> 5 "stance"@en . 
<http://www.wikidata.org/entity/Q1722815> 5 "kamae"@en . 
<http://www.wikidata.org/entity/Q1721546> 5 "Kaiser William monuments"@en . 
<http://www.wikidata.org/entity/Q17198551> 5 "Vassals of the Kingdom of Jerusalem"@en . 
<http://www.wikidata.org/entity/Q171529> 5 "canoe"@en . 
<http://www.wikidata.org/entity/Q17148655> 5 "rail pass"@en . 
<http://www.wikidata.org/entity/Q17148298> 5 "Sednoid"@en . 
<http://www.wikidata.org/entity/Q17143639> 5 "Oceania Junior Athletics Championships"@en . 
<http://www.wikidata.org/entity/Q1712140> 5 "revenge"@en . 
<http://www.wikidata.org/entity/Q17108296> 5 "water management district in Florida"@en . 
<http://www.wikidata.org/entity/Q17078319> 5 "historical geographic information system"@en . 
<http://www.wikidata.org/entity/Q17066503> 5 "Wiltshire Council election"@en . 
<http://www.wikidata.org/entity/Q170539> 5 "parody"@en . 
<http://www.wikidata.org/entity/Q170518> 5 "burn"@en . 
<http://www.wikidata.org/entity/Q170475> 5 "oscillation"@en . 
<http://www.wikidata.org/entity/Q170439> 5 "chord"@en . 
<http://www.wikidata.org/entity/Q170382> 5 "revolver"@en . 
<http://www.wikidata.org/entity/Q17035706> 5 "West Devon Borough Council election"@en . 
<http://www.wikidata.org/entity/Q170285> 5 "traffic sign"@en . 
<http://www.wikidata.org/entity/Q170198> 5 "series"@en . 
<http://www.wikidata.org/entity/Q17007583> 5 "law enforcement agency in the Czech Republic"@en . 
<http://www.wikidata.org/entity/Q170058> 5 "continuous function"@en . 
<http://www.wikidata.org/entity/Q170043> 5 "perfect number"@en . 
<http://www.wikidata.org/entity/Q16982445> 5 "B&L Transport 170"@en . 
<http://www.wikidata.org/entity/Q16952285> 5 "court of equity"@en . 
<http://www.wikidata.org/entity/Q16911866> 5 "Baloise Ladies Tour"@en . 
<http://www.wikidata.org/entity/Q16874635> 5 "traffic police"@en . 
<http://www.wikidata.org/entity/Q16861606> 5 "credential"@en . 
<http://www.wikidata.org/entity/Q16851022> 5 "judo at the Commonwealth Games"@en . 
<http://www.wikidata.org/entity/Q1678467> 5 "Jagir"@en . 
<http://www.wikidata.org/entity/Q1678137> 5 "Tour of Romania"@en . 
<http://www.wikidata.org/entity/Q1675302> 5 "itinerarium"@en . 
<http://www.wikidata.org/entity/Q167296> 5 "cider"@en . 
<http://www.wikidata.org/entity/Q1668049> 5 "internment"@en . 
<http://www.wikidata.org/entity/Q1666941> 5 "International Standard Payload Rack"@en . 
<http://www.wikidata.org/entity/Q1666865> 5 "mathematical instrument"@en . 
<http://www.wikidata.org/entity/Q1663795> 5 "software extension"@en . 
<http://www.wikidata.org/entity/Q1656146> 5 "sodomy law"@en . 
<http://www.wikidata.org/entity/Q165436> 5 "assembly language"@en . 
<http://www.wikidata.org/entity/Q1651597> 5 "Indian religions"@en . 
<http://www.wikidata.org/entity/Q16509826> 5 "exceptional forest eco-system"@en . 
<http://www.wikidata.org/entity/Q1643843> 5 "cave castle"@en . 
<http://www.wikidata.org/entity/Q1642263> 5 "targeted killing"@en . 
<http://www.wikidata.org/entity/Q1631162> 5 "botel"@en . 
<http://www.wikidata.org/entity/Q1623285> 5 "yard"@en . 
